	ActionName	ParentTaskId	TaskId	TaskCode	IsCreatedTask	Name	StartDateTime	FinishDateTime	*LCPL Text Generic UDF 01	*LCPL Text Generic UDF 12	~ SRA MaxDuration	~ SRA MinDuration	~SRA MaxDuration	~SRA MinDuration	~SRA Wet Weather	Comment	Comments	LPS-END-Postion	LPS-SHAPE-Code	LPS-START-Position	MSP Activity ID	Production	Quantity	Responsible	Stage	TC - Finish CH	TC - Shape Code	TC - Start CH	Text8	Turbo Chart - Shape Code	Unit of Measure	V1982 - APAM_Family	V1982 - APAM_Level	V1982 - APAM_Location	V1982 - APAM_Workset	V1982 - Car Parks	V1982 - Level	V1982 - Plant	V1982 - PROGRAM	V1982 Phase	V1982x Sub-Discipline (not used)	V1982x Work Area (not used)	VBU Production	VBU Production Measure	VBU Quantity	VBU Quantity Measure	zText_01
	None	3560334	16414180	ECI.PRC.2900	False	Electrical - Switch Boards: Evaluate & compare Vendor submissions	12/02/2024 8:00 AM	22/02/2024 4:00 PM							V1962 - 5d Admin	20/12/23: Reduced from 10 to 9 days.	8/2/24: Descr change, was ""& select Preferred Vendor with APAM"". 20/12/23: Reduced from 10 to 9 days.				606			MB / LS																							
	None	3560334	16414183	ECI.PRC.2910	False	Electrical - Switch Boards: Prepare recommendation for APAM Consultant review	23/02/2024 8:00 AM	7/03/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 6/12/23: Predessor link changed to FF2.				113			MB / LS																							
	None	3560334	16414595	ECI.PRC.2920	False	Electrical - Switch Boards: Vendor Confirm Pricing Post 100% IFC Design	8/03/2024 8:00 AM	15/03/2024 4:00 PM							V1962 - 5d Admin						605			MB / LS																							
	None	3560334	16414178	ECI.PRC.2930	False	Electrical - Switch Boards: Vendor Manufacture & Shipping	19/04/2024 8:00 AM	15/10/2024 4:00 PM							V1962 - 5d Admin		Duration tbc				603			Luke																							PR-09
	None	3560334	16414179	ECI.PRC.2940	False	Electrical - Switch Boards: Contract Award (Post D&C Award)	18/04/2024 8:00 AM	18/04/2024 4:00 PM							V1962 - 5d Admin						604			Luke																							
	None	3560334	16930969	ECI.PRC.5710	False	Electrical - Switch Boards: Vendor Ready to Deliver to Site	16/10/2024 8:00 AM	16/10/2024 4:00 PM							V1962 - 5d Admin		22/1/24: New task added				609			Luke																							PR-09
	None	3560334	16930985	ECI.PRC.5870	False	Electrical - Switch Boards: Required on Site (ROS) Date	3/03/2025 4:00 PM	3/03/2025 4:00 PM							V1962 - 5d Admin		Links to Plant Rm Fitout (CON.SP1.2733).  22/1/24: New task added				610			Luke																							PR-09
	None	3560315	3747977		False	Main Works - Wayfinding & Signage	7/12/2023 8:00 AM	12/09/2024 4:00 PM																																							
	None	3747977	16874318	ECI.PRC.5140	False	Wayfinding/ Signage: Vendor Ready to Deliver to Site	19/04/2024 8:00 AM	17/06/2024 4:00 PM							V1962 - 5d Admin						612			?																							
	None	3747977	16874319	ECI.PRC.5150	False	Wayfinding/ Signage: Award Contract (Post D&C Award)	18/04/2024 8:00 AM	18/04/2024 4:00 PM							V1962 - 5d Admin						613			?																							
	None	3747977	16874320	ECI.PRC.5160	False	Wayfinding/ Signage: Evaluate & compare Vendor submissions	8/02/2024 8:00 AM	13/02/2024 4:00 PM							V1962 - 5d Admin		8/2/24: Descr change, was ""& select Preferred Vendor with APAM"".				614			?																							
	None	3747977	16874321	ECI.PRC.5170	False	Wayfinding/ Signage: Prepare Procurement Package	7/12/2023 8:00 AM	15/12/2023 4:00 PM							V1962 - 5d Admin						616			?																							
	None	3747977	16874322	ECI.PRC.5180	False	Wayfinding/ Signage: Tender Period	18/12/2023 8:00 AM	7/02/2024 4:00 PM							V1962 - 5d Admin						615			?																							
	None	3747977	16874323	ECI.PRC.5190	False	Wayfinding/ Signage: Prepare recommendation for APAM Consultant review	14/02/2024 8:00 AM	20/02/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 6/12/23: Predessor link changed to FF2.				93			?																							
	None	3747977	16930986	ECI.PRC.5880	False	Wayfinding/ Signage: Required on Site (ROS) Date	12/09/2024 4:00 PM	12/09/2024 4:00 PM							V1962 - 5d Admin		Links to Valet reconfig. (CON.SP1.3400 & 3500).  22/1/24: New task added				617			?																							
	None	3560315	3747978		False	Main Works - Guardrail & Bollards	6/12/2023 8:00 AM	12/09/2024 4:00 PM																																							
	None	3747978	16874324	ECI.PRC.5200	False	Guardrail/ Bollards: Vendor Ready to Deliver to Site	19/04/2024 8:00 AM	17/06/2024 4:00 PM							V1962 - 5d Admin						619			?																							
	None	3747978	16874325	ECI.PRC.5210	False	Guardrail/ Bollards: Award Contract (Post D&C Award)	18/04/2024 8:00 AM	18/04/2024 4:00 PM							V1962 - 5d Admin						620			?																							
	None	3747978	16874326	ECI.PRC.5220	False	Guardrail/ Bollards: Evaluate & compare Vendor submissions	13/02/2024 8:00 AM	15/02/2024 4:00 PM							V1962 - 5d Admin		8/2/24: Descr change, was ""& select Preferred Vendor with APAM"".				622			?																							
	None	3747978	16874327	ECI.PRC.5230	False	Guardrail/ Bollards: Prepare Procurement Package	6/12/2023 8:00 AM	14/12/2023 4:00 PM							V1962 - 5d Admin						624			?																							
	None	3747978	16874328	ECI.PRC.5240	False	Guardrail/ Bollards: Tender Period	15/12/2023 8:00 AM	12/02/2024 4:00 PM							V1962 - 5d Admin						623			?																							
	None	3747978	16874329	ECI.PRC.5250	False	Guardrail/ Bollards: Prepare recommendation for APAM Consultant review	14/02/2024 8:00 AM	19/02/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 6/12/23: Predessor link changed to FF2.				621			?																							
	None	3747978	16930987	ECI.PRC.5890	False	Guardrail/ Bollards: Required on Site (ROS) Date	12/09/2024 4:00 PM	12/09/2024 4:00 PM							V1962 - 5d Admin		Links to Valet reconfig. (CON.SP1.3400 & 3500).  22/1/24: New task added				625			?																							
	None	3560631	3560316		False	D&C Trades Procurement  (Open Book)	23/10/2023 8:00 AM	13/06/2025 4:00 PM																																							
	None	3560316	3560643		False	Main Works - Traffic Management	27/11/2023 8:00 AM	14/06/2024 4:00 PM																																							
	None	3560643	16414016	ECI.PRC.3270	False	Traffic Management: Prepare Procurement Package	27/11/2023 8:00 AM	6/12/2023 4:00 PM							V1962 - 5d Admin						437			?																							
	None	3560643	16414017	ECI.PRC.3280	False	Traffic Management: Tender Period	7/12/2023 8:00 AM	22/01/2024 4:00 PM							V1962 - 5d Admin		17/1/24: TBC, may use E/W contractor.				631			?																							
	None	3560643	16414015	ECI.PRC.3290	False	Traffic Management: Evaluate & select Preferred Vendor	23/01/2024 8:00 AM	25/01/2024 4:00 PM							V1962 - 5d Admin		8/2/24: Descr change, was ""& select Preferred Vendor with APAM"".				630			?																							
	None	3560643	16414018	ECI.PRC.3300	False	Traffic Management: Prepare recommendation for APAM Consultant review	24/01/2024 8:00 AM	30/01/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 6/12/23: Predessor link changed to FF2.				72			?																							
	None	3560643	16414013	ECI.PRC.3310	False	Traffic Management: Mobilise Labour & Equipment  (inductions etc)	19/04/2024 8:00 AM	3/05/2024 4:00 PM							V1962 - 5d Admin						628			?																							
	None	3560643	16414014	ECI.PRC.3320	False	Traffic Management: Award Contract (Post D&C Award)	18/04/2024 8:00 AM	18/04/2024 4:00 PM							V1962 - 5d Admin						629			?																							
	None	3560643	16930988	ECI.PRC.5900	False	Traffic Management: Required on Site (ROS) Date	14/06/2024 4:00 PM	14/06/2024 4:00 PM							V1962 - 5d Admin		Links to main works hoardings (various). 22/1/24: New task added				632			?																							
	None	3560316	3560644		False	Main Works - Labour Hire	9/01/2024 8:00 AM	1/07/2024 4:00 PM																																							
	None	3560644	16414022	ECI.PRC.3330	False	Labour Hire: Prepare Procurement Package	9/01/2024 8:00 AM	17/01/2024 4:00 PM							V1962 - 5d Admin						639			Matt/ Dean																							
	None	3560644	16414023	ECI.PRC.3340	False	Labour Hire: Tender Period	18/01/2024 8:00 AM	1/02/2024 4:00 PM							V1962 - 5d Admin						638			Matt/ Dean																							
	None	3560644	16414021	ECI.PRC.3350	False	Labour Hire: Evaluate & compare Vendor submissions	2/02/2024 8:00 AM	6/02/2024 4:00 PM							V1962 - 5d Admin	20/12/23: Reduced from 10 to 8 days.	8/2/24: Descr change, was ""& select Preferred Vendor with APAM"". 20/12/23: Reduced from 10 to 8 days.				637			Matt/ Dean																							
	None	3560644	16414024	ECI.PRC.3360	False	Labour Hire: Prepare recommendation for APAM Consultant review	5/02/2024 8:00 AM	8/02/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 6/12/23: Predessor link changed to FF2.				636			Matt/ Dean																							
	None	3560644	16414019	ECI.PRC.3370	False	Labour Hire: Mobilise Labour & Equipment  (inductions etc)	19/04/2024 8:00 AM	3/05/2024 4:00 PM							V1962 - 5d Admin						634			?																							
	None	3560644	16414020	ECI.PRC.3380	False	Labour Hire: Award Contract (Post D&C Award)	18/04/2024 8:00 AM	18/04/2024 4:00 PM							V1962 - 5d Admin						635			?																							
	None	3560644	16930989	ECI.PRC.5910	False	Labour Hire: Required on Site (ROS) Date	1/07/2024 4:00 PM	1/07/2024 4:00 PM							V1962 - 5d Admin		Links to car wash bay demo (CON.SP1.1130). 22/1/24: New task added				640			?																							
	None	3560316	3560339		False	Main Works - Demolition	25/10/2023 8:00 AM	19/06/2024 4:00 PM																																							
	None	3560339	16414046	ECI.PRC.3150	False	Demolition: Prepare Procurement Package	25/10/2023 8:00 AM	11/12/2023 4:00 PM							V1962 - 5d Admin						646			?																							
	None	3560339	16414047	ECI.PRC.3160	False	Demolition: Tender Period	12/12/2023 8:00 AM	25/01/2024 4:00 PM							V1962 - 5d Admin						645			Matt																							
	None	3560339	16414045	ECI.PRC.3170	False	Demolition: Evaluate & compare Vendor submissions	29/01/2024 8:00 AM	7/02/2024 4:00 PM							V1962 - 5d Admin		8/2/24: Descr change, was ""& select Preferred Vendor with APAM"".				644			Matt																							
	None	3560339	16414048	ECI.PRC.3180	False	Demolition: Prepare recommendation for APAM Consultant review	8/02/2024 8:00 AM	13/02/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 6/12/23: Predessor link changed to FF2.				74			Matt																							
	None	3560339	16414043	ECI.PRC.3190	False	Demolition: Mobilise Labour & Equipment  (inductions etc)	19/04/2024 8:00 AM	3/05/2024 4:00 PM							V1962 - 5d Admin						642			?																							
	None	3560339	16414044	ECI.PRC.3200	False	Demolition: Award Contract (Post D&C Award)	18/04/2024 8:00 AM	18/04/2024 4:00 PM							V1962 - 5d Admin						643			?																							
	None	3560339	16930990	ECI.PRC.5920	False	Demolition: Required on Site (ROS) Date	19/06/2024 4:00 PM	19/06/2024 4:00 PM							V1962 - 5d Admin		Links to wash bay & rear VT demo (CON.SP1.1130, 3106 etc).  22/1/24: New task added				647			?																							
	None	3560316	3560647		False	Main Works - Piling	23/10/2023 8:00 AM	15/07/2024 4:00 PM																																							
	None	3560647	16414052	ECI.PRC.3450	False	Piling: Prepare Procurement Package	23/10/2023 8:00 AM	20/12/2023 4:00 PM							V1962 - 5d Admin	19/12/23: Incorrect progress dates removed.	19/12/23: Incorrect progress removed.				653			?																							
	None	3560647	16414053	ECI.PRC.3460	False	Piling: Tender Period	21/12/2023 8:00 AM	25/01/2024 4:00 PM							V1962 - 5d Admin	19/12/23: Incorrect progress dates removed.	19/12/23: Incorrect progress removed.				652			Luke																							
	None	3560647	16414051	ECI.PRC.3470	False	Piling: Evaluate & compare Vendor submissions	29/01/2024 8:00 AM	5/02/2024 4:00 PM							V1962 - 5d Admin	20/12/23: Reduced from 10 to 9 days.  19/12/23: Incorrect progress removed.	8/2/24: Descr change, was ""& select Preferred Vendor with APAM"". 20/12/23: Reduced from 10 to 9 days.  19/12/23: Incorrect progress removed.				651			Luke																							
	None	3560647	16414054	ECI.PRC.3480	False	Piling: Prepare recommendation for APAM Consultant review	6/02/2024 8:00 AM	13/02/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 6/12/23: Predessor link changed to FF2.				77			Luke																							
	None	3560647	16414049	ECI.PRC.3490	False	Piling: Mobilise Labour & Equipment  (inductions etc)	19/04/2024 8:00 AM	10/05/2024 4:00 PM							V1962 - 5d Admin						649			?																							
	None	3560647	16414050	ECI.PRC.3500	False	Piling: Award Contract (Post D&C Award)	18/04/2024 8:00 AM	18/04/2024 4:00 PM							V1962 - 5d Admin						650			?																							
	None	3560647	16930991	ECI.PRC.5930	False	Piling: Required on Site (ROS) Date	15/07/2024 4:00 PM	15/07/2024 4:00 PM							V1962 - 5d Admin		Links to gateway & ped bridge piling (CON, SP1.2711 & 2105).  22/1/24: New task added				654			?																							
	None	3560316	3560652		False	Main Works - Civil Works	1/12/2023 8:00 AM	14/02/2025 4:00 PM																																							
	None	3560652	16414094	ECI.PRC.4420	False	Civil Works: Prepare Procurement Package	1/12/2023 8:00 AM	19/12/2023 4:00 PM							V1962 - 5d Admin	19/12/23: Incorrect actual finish removed.	19/12/23: Incorrect actual finish removed.				660			?																							
	None	3560652	16414095	ECI.PRC.4430	False	Civil Works: Tender Period	20/12/2023 8:00 AM	8/02/2024 4:00 PM							V1962 - 5d Admin						659			MB / LS																							
	None	3560652	16414093	ECI.PRC.4440	False	Civil Works: Evaluate & compare Vendor submissions	9/02/2024 8:00 AM	13/02/2024 4:00 PM							V1962 - 5d Admin		8/2/24: Descr change, was ""& select Preferred Vendor with APAM"".				658			MB / LS																							
	None	3560652	16414096	ECI.PRC.4450	False	Civil Works: Prepare recommendation for APAM Consultant review	12/02/2024 8:00 AM	15/02/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 6/12/23: Predessor link changed to FF2.				76			MB / LS																							
	None	3560652	16414091	ECI.PRC.4460	False	Civil Works: Mobilise Labour & Equipment  (inductions etc)	19/04/2024 8:00 AM	17/06/2024 4:00 PM							V1962 - 5d Admin						656			?																							
	None	3560652	16414092	ECI.PRC.4470	False	Civil Works: Award Contract (Post D&C Award)	18/04/2024 8:00 AM	18/04/2024 4:00 PM							V1962 - 5d Admin						657			?																							
	None	3560652	16930992	ECI.PRC.5940	False	Civil Works: Required on Site (ROS) Date	14/02/2025 4:00 PM	14/02/2025 4:00 PM							V1962 - 5d Admin		Links to start forecourt civils (CON.SP1.3700). 22/1/24: New task added				661			?																							
	None	3560316	3560323		False	Main Works - Concrete Reinforcement - Supply   *** TBC ***	27/11/2023 8:00 AM	29/07/2024 4:00 PM																																							
	None	3560323	16414082	ECI.PRC.3570	False	Reinforcement: Prepare Procurement Package	27/11/2023 8:00 AM	10/01/2024 4:00 PM							V1962 - 5d Admin		17/1/24: TBC, may not be req'd.				667			?																							
	None	3560323	16414083	ECI.PRC.3580	False	Reinforcement: Tender Period	11/01/2024 8:00 AM	1/02/2024 4:00 PM							V1962 - 5d Admin		17/1/24: TBC, may not be req'd.				666			Matt																							
	None	3560323	16414081	ECI.PRC.3590	False	Reinforcement: Evaluate & compare Vendor submissions	2/02/2024 8:00 AM	15/02/2024 4:00 PM							V1962 - 5d Admin	20/12/23: Reduced from 10 to 6 days.	8/2/24: Descr change, was ""& select Preferred Vendor with APAM"". 17/1/24: TBC, may not be req'd.  20/12/23: Reduced from 10 to 6 days.				665			Matt																							
	None	3560323	16414084	ECI.PRC.3600	False	Reinforcement: Prepare recommendation for APAM Consultant review	14/02/2024 8:00 AM	19/02/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 17/1/24: TBC, may not be req'd.  6/12/23: Predessor link changed to FF2.				400			Matt																							
	None	3560323	16414079	ECI.PRC.3610	False	Reinforcement: Ready to Deliver to Site	19/04/2024 8:00 AM	10/05/2024 4:00 PM							V1962 - 5d Admin		17/1/24: TBC, may not be req'd.				663			?																							
	None	3560323	16414080	ECI.PRC.3620	False	Reinforcement: Award Contract (Post D&C Award)	18/04/2024 8:00 AM	18/04/2024 4:00 PM							V1962 - 5d Admin		17/1/24: TBC, may not be req'd.				664			?																							
	None	3560323	16930993	ECI.PRC.5950	False	Reinforcement: Required on Site (ROS) Date	29/07/2024 4:00 PM	29/07/2024 4:00 PM							V1962 - 5d Admin		Links to gateway grnd/beams (CON.SP1.2712). 22/1/24: New task added				668			?																							
	None	3560316	3560648		False	Main Works - FRP - Pile Caps, Tie-beams, Slabs	1/12/2023 8:00 AM	18/07/2024 4:00 PM																																							
	None	3560648	16414058	ECI.PRC.3020	False	FRP Concrete Works: Prepare Procurement Package (Based on 85% Design)	1/12/2023 8:00 AM	1/02/2024 4:00 PM							V1962 - 5d Admin		7/2/24: Actual finish date removed.  17/1/24: Extended from 10th to 18Jan.				422			Matt																							
	None	3560648	16414059	ECI.PRC.3030	False	FRP Concrete Works: Tender Period	2/02/2024 8:00 AM	15/02/2024 4:00 PM							V1962 - 5d Admin		7/2/24: Actual start date removed.  17/1/24: Reduced from 14 days.				674			Matt																							
	None	3560648	16414057	ECI.PRC.3040	False	FRP Concrete Works: Evaluate & compare Vendor submissions	16/02/2024 8:00 AM	26/02/2024 4:00 PM							V1962 - 5d Admin	20/12/23: Reduced from 10 to 6 days.	8/2/24: Descr change, was ""& select Preferred Vendor with APAM"". 20/12/23: Reduced from 10 to 6 days.				673			Matt																							
	None	3560648	16414060	ECI.PRC.3050	False	FRP Concrete Works: Prepare recommendation for APAM Consultant review	27/02/2024 8:00 AM	5/03/2024 4:00 PM							V1962 - 5d Admin	6/12/23: Predessor link changed to FF2.	8/2/24: Descr change, was ""Negotiate & RFA with APAM"". 6/12/23: Predessor link changed to FF2.				79			Matt																							
